'y-axis saved as y
'x,PDC_PTFI_20200618_1_217_4hr_blackxtal_PbTiO3.raw,Ycalc,Diff
44.0815958,5084,4551.16225,532.83775
44.0987519,4729,4189.31374,539.686263
44.115908,4479,3902.93707,576.062926
44.1330641,4195,3676.67712,518.322881
44.1502202,4070,3496.81796,573.182044
44.1673763,3969,3352.44861,616.551392
44.1845324,3760,3235.27826,524.721736
44.2016885,3558,3139.10843,418.891566
44.2188446,3417,3059.31461,357.685392
44.2360007,3357,2992.4295,364.570504
44.2531568,3311,2935.83151,375.168494
44.2703129,3272,2887.51859,384.481407
44.287469,3175,2845.94565,329.054355
44.3046251,3188,2809.90758,378.092421
44.3217812,3056,2778.45485,277.545149
44.3389373,3093,2750.83193,342.16807
44.3560934,2946,2726.43208,219.567917
44.3732495,2944,2704.76382,239.236179
44.3904056,2911,2685.42575,225.574245
44.4075617,2886,2668.08758,217.912423
44.4247178,2813,2652.47553,160.52447
44.4418739,2817,2638.36121,178.638794
44.45903,2748,2625.55285,122.44715
44.4761861,2751,2613.88853,137.111469
44.4933422,2777,2603.23076,173.769244
44.5104983,2755,2593.46218,161.537815
44.5276544,2656,2584.48219,71.5178128
44.5448105,2545,2576.20408,-31.2040777
44.5619666,2576,2568.55286,7.44713805
44.5791227,2577,2561.4634,15.5365993
44.5962788,2614,2554.8789,59.121099
44.6134349,2581,2548.74967,32.2503294
44.630591,2586,2543.03208,42.9679154
44.6477471,2506,2537.68772,-31.6877236
44.6649032,2470,2532.68265,-62.6826524
44.6820593,2536,2527.98681,8.01318784
44.6992154,2569,2523.57351,45.4264915
44.7163715,2478,2519.41898,-41.4189759
44.7335276,2490,2515.50201,-25.5020082
44.7506837,2497,2511.80364,-14.8036419
44.7678398,2466,2508.30689,-42.3068856
44.7849959,2463,2504.99649,-41.9964867
44.802152,2449,2501.86078,-52.8607808
44.8193081,2427,2500.13208,-73.1320818
44.8364642,2449,2504.29802,-55.2980176
44.8536203,2508,2502.16351,5.83648901
44.8707764,2485,2499.77179,-14.7717867
44.8879325,2458,2497.50669,-39.5066876
44.9050886,2439,2495.36097,-56.3609664
44.9222447,2541,2493.32809,47.6719099
44.9394008,2473,2491.40217,-18.4021736
44.9565569,2454,2489.57792,-35.5779214
44.973713,2435,2487.85058,-52.8505761
44.9908691,2488,2486.21587,1.78412659
45.0080252,2473,2484.67,-11.6700026
45.0251813,2459,2483.20957,-24.2095721
45.0423374,2433,2481.83158,-48.8315784
45.0594935,2426,2480.53338,-54.5333805
45.0766496,2533,2479.31268,53.6873242
45.0938057,2398,2478.16748,-80.1674809
45.1109618,2409,2477.09611,-68.0961137
45.1281179,2440,2476.09718,-36.0971792
45.145274,2428,2475.16956,-47.1695572
45.1624301,2442,2474.31239,-32.3123918
45.1795862,2428,2473.52508,-45.5250835
45.1967423,2431,2472.80728,-41.8072833
45.2138984,2475,2472.15889,2.84111239
45.2310545,2389,2471.58004,-82.5800365
45.2482106,2518,2471.07111,46.9288877
45.2653667,2482,2470.63274,11.3672596
45.2825228,2447,2470.26579,-23.265792
45.2996789,2424,2469.97139,-45.9713882
45.316835,2404,2469.75091,-65.7509058
45.3339911,2459,2469.60599,-10.6059853
45.3511472,2399,2469.53854,-70.5385406
45.3683033,2404,2469.55077,-65.5507702
45.3854594,2399,2469.64517,-70.6451714
45.4026155,2418,2469.82456,-51.824556
45.4197716,2401,2470.09207,-69.0920692
45.4369277,2485,2470.45121,14.5487898
45.4540838,2422,2470.90586,-48.9058569
45.4712399,2393,2471.46029,-78.4602927
45.488396,2427,2472.11924,-45.119238
45.5055521,2420,2472.88788,-52.8878845
45.5227082,2373,2473.77194,-100.771935
45.5398643,2445,2474.77765,-29.7776484
45.5570204,2353,2475.91189,-122.911888
45.5741765,2353,2477.18218,-124.182179
45.5913326,2430,2478.59677,-48.5967735
45.6084887,2416,2480.16472,-64.1647189
45.6256448,2389,2481.89594,-92.8959419
45.6428009,2434,2483.80134,-49.8013392
45.659957,2448,2485.89288,-37.8928814
45.6771131,2480,2488.18373,-8.18373117
45.6942692,2361,2490.68838,-129.688377
45.7114253,2417,2493.42279,-76.422788
45.7285814,2449,2496.40458,-47.4045847
45.7457375,2431,2499.65324,-68.6532426
45.7628936,2360,2503.19032,-143.190319
45.7800497,2477,2507.00546,-30.0054585
45.7972058,2431,2509.929,-78.9290005
45.8143619,2438,2510.40931,-72.4093096
45.831518,2524,2515.39064,8.60936239
45.8486741,2396,2520.88559,-124.88559
45.8658302,2513,2526.85737,-13.857367
45.8829863,2517,2533.35243,-16.3524327
45.9001424,2394,2540.42309,-146.423091
45.9172985,2396,2548.12839,-152.128387
45.9344546,2483,2556.53517,-73.5351652
45.9516107,2579,2565.71934,13.28066
45.9687668,2477,2575.7674,-98.7674025
45.9859229,2658,2586.77823,71.2217677
46.003079,2482,2598.86528,-116.865281
46.0202351,2606,2612.15921,-6.15921436
46.0373912,2627,2626.81113,0.188866646
46.0545473,2541,2642.99651,-101.996512
46.0717034,2590,2660.92005,-70.9200478
46.0888595,2650,2680.82167,-30.821674
46.1060156,2766,2702.98405,63.0159528
46.1231717,2629,2727.74195,-98.7419514
46.1403278,2726,2755.49418,-29.4941826
46.1574839,2770,2786.71868,-16.7186838
46.17464,2745,2821.99197,-76.991973
46.1917961,2777,2862.01429,-85.014286
46.2089522,2807,2907.6424,-100.642399
46.2261083,2910,2959.93287,-49.9328672
46.2432644,3001,3020.19951,-19.1995088
46.2604205,3077,3090.09058,-13.0905813
46.2775766,3152,3171.69338,-19.6933811
46.2947327,3291,3267.67737,23.3226278
46.3118888,3290,3381.37842,-91.3784198
46.3290449,3511,3515.58503,-4.58502643
46.346201,3644,3676.60595,-32.6059458
46.3633571,3852,3877.29447,-25.2944694
46.3805132,4001,4124.81837,-123.818368
46.3976693,4270,4433.52545,-163.525448
46.4148254,4714,4822.74312,-108.743119
46.4319815,5177,5318.0788,-141.078804
46.4491376,5775,5951.96957,-176.969568
46.4662937,6716,6761.10745,-45.1074455
46.4834498,7470,7775.06631,-305.066313
46.5006059,8867,8986.02181,-119.021806
46.517762,9931,10292.9081,-361.90813
46.5349181,11311,11450.6976,-139.697574
46.5520742,11810,12128.095,-318.095004
46.5692303,12524,12136.02,387.980046
46.5863864,12807,11613.9886,1193.01138
46.6035425,12559,10910.223,1648.77697
46.6206986,11282,10314.9961,967.003891
46.6378547,10191,9929.53803,261.461973
46.6550108,9470,9675.92415,-205.924146
46.6721669,8921,9370.49303,-449.493032
46.689323,8711,8852.8984,-141.898401
46.7064791,8453,8108.46217,344.537828
46.7236352,7710,7257.19815,452.801847
46.7407913,6627,6436.81731,190.182689
46.7579474,5711,5725.38564,-14.3856363
46.7751035,4937,5142.11512,-205.115123
46.7922596,4465,4675.52863,-210.528635
46.8094157,4043,4304.66478,-261.664782
46.8265718,3799,4008.9127,-209.912704
46.8437279,3576,3771.14916,-195.149164
46.860884,3377,3578.05875,-201.058749
46.8780401,3202,3419.55489,-217.55489
46.8951962,3069,3288.05479,-219.05479
46.9123523,3061,3177.84823,-116.848234
46.9295084,2875,3084.60744,-209.607439
46.9466645,2787,3005.02354,-218.023545
46.9638206,2782,2936.54191,-154.541908
46.9809767,2772,2877.17027,-105.170273
46.9981328,2738,2825.33947,-87.3394715
47.0152889,2642,2779.80167,-137.801668
47.032445,2698,2739.55545,-41.5554503
47.0496011,2585,2703.79019,-118.790189
47.0667572,2596,2671.84434,-75.8443358
47.0839133,2466,2643.17387,-177.173869
47.1010694,2450,2617.3282,-167.328201
47.1182255,2460,2593.93162,-133.931619
47.1353816,2351,2572.66887,-221.668869
47.1525377,2418,2553.27386,-135.273861
47.1696938,2492,2535.52076,-43.520757
47.1868499,2435,2519.21688,-84.2168801
47.204006,2324,2504.19704,-180.197041
47.2211621,2283,2490.31896,-207.318963
47.2383182,2363,2477.45957,-114.459565
47.2554743,2334,2465.51194,-131.51194
47.2726304,2312,2454.38287,-142.382865
47.2897865,2411,2443.99075,-32.9907494
47.3069426,2332,2434.26394,-102.263936
47.3240987,2386,2425.13928,-39.1392828
47.3412548,2285,2416.56098,-131.560975
47.3584109,2347,2408.47953,-61.4795298
47.375567,2328,2400.87315,-72.8731468
47.3927231,2299,2395.20503,-96.2050325
47.4098792,2304,2391.99223,-87.992229
47.4270353,2354,2385.57265,-31.5726546
47.4441914,2290,2379.47328,-89.4732784
47.4613475,2283,2373.66889,-90.6688853
47.4785036,2276,2368.1366,-92.1365979
47.4956597,2329,2362.85574,-33.8557395
47.5128158,2288,2357.80759,-69.8075852
47.5299719,2216,2352.97515,-136.975147
47.547128,2262,2348.34298,-86.3429828
47.5642841,2383,2343.89703,39.1029655
47.5814402,2188,2339.62448,-151.624481
47.5985963,2315,2335.51361,-20.5136095
47.6157524,2267,2331.55371,-64.5537079
47.6329085,2203,2327.73496,-124.734961
47.6500646,2183,2324.04836,-141.048364
47.6672207,2252,2320.48565,-68.4856462
47.6843768,2211,2317.0392,-106.0392
47.7015329,2274,2313.70202,-39.7020192
47.718689,2137,2310.46765,-173.467645
47.7358451,2180,2307.33012,-127.330117
47.7530012,2230,2304.28393,-74.2839264
47.7701573,2208,2301.32398,-93.3239803
47.7873134,2223,2298.44556,-75.4455636
47.8044695,2287,2295.64431,-8.6443081
47.8216256,2171,2292.91616,-121.916163
47.8387817,2184,2290.25737,-106.25737
47.8559378,2108,2287.66444,-179.66444
47.8730939,2189,2285.13413,-96.1341276
47.89025,2260,2282.66342,-22.6634196
47.9074061,2193,2280.24951,-87.2495109
47.9245622,2210,2277.88979,-67.8897917
47.9417183,2155,2275.58183,-120.581833
47.9588744,2228,2273.32337,-45.3233709
47.9760305,2217,2271.1123,-54.1122999
47.9931866,2245,2268.94666,-23.9466568
48.0103427,2157,2266.82461,-109.824614
48.0274988,2211,2264.74447,-53.7444675
48.0446549,2155,2262.70463,-107.704633
48.061811,2248,2260.70364,-12.7036357
48.0789671,2297,2258.7401,38.2598983
48.0961232,2209,2256.81276,-47.8127554
48.1132793,2137,2254.92041,-117.920412
48.1304354,2256,2253.06197,2.93802934
48.1475915,2183,2251.23641,-68.2364142
48.1647476,2248,2249.4428,-1.44280026
48.1819037,2219,2247.68026,-28.6802593
48.1990598,2168,2246.0453,-78.0453037
48.2162159,2208,2246.91087,-38.9108703
48.233372,2221,2247.80497,-26.8049723
48.2505281,2219,2246.25503,-27.2550327
48.2676842,2255,2244.73544,10.2645595
48.2848403,2202,2243.2458,-41.2457963
48.3019964,2191,2241.78576,-50.7857594
48.3191525,2238,2240.35505,-2.35504633
48.3363086,2224,2238.95343,-14.9534296
48.3534647,2270,2237.58074,32.4192631
48.3706208,2206,2236.23685,-30.2368508
48.3877769,2134,2234.92171,-100.921708
48.404933,2211,2233.6353,-22.6352988
48.4220891,2082,2232.37767,-150.377668
48.4392452,2224,2231.14891,-7.14891482
48.4564013,2156,2229.94919,-73.9491928
48.4735574,2147,2228.77871,-81.7787115
48.4907135,2211,2227.63774,-16.6377367
48.5078696,2161,2226.52448,-65.5244831
48.5250257,2195,2224.19709,-29.1970927
48.5421818,2275,2216.33137,58.6686277
48.5593379,2149,2215.0861,-66.0860979
48.576494,2170,2214.24767,-44.2476746
48.5936501,2093,2213.43765,-120.437653
48.6108062,2109,2212.65689,-103.656886
48.6279623,2207,2211.90629,-4.90629315
48.6451184,2114,2211.18687,-97.1868685
48.6622745,2248,2210.49968,37.5003177
48.6794306,2094,2209.84589,-115.845887
48.6965867,2068,2209.22672,-141.226723
48.7137428,2199,2208.64353,-9.64352514
48.7308989,2166,2208.09773,-42.0977267
48.748055,2189,2207.59087,-18.5908704
48.7652111,2232,2207.12461,24.8753858
48.7823672,2224,2206.70074,17.2992593
48.7995233,2196,2206.32117,-10.3211672
48.8166794,2168,2205.98796,-37.987956
48.8338355,2154,2205.70333,-51.7033266
48.8509916,2204,2205.46967,-1.46966908
48.8681477,2255,2205.28956,49.710442
48.8853038,2172,2205.16577,-33.1657692
48.9024599,2139,2205.1013,-66.101297
48.919616,2211,2205.09937,5.90062532
48.9367721,2188,2205.1635,-17.1634958
48.9539282,2303,2205.29744,97.7025609
48.9710843,2218,2205.5053,12.4947042
48.9882404,2283,2205.7915,77.2085002
49.0053965,2159,2206.16086,-47.1608618
49.0225526,2253,2206.61861,46.3813923
49.0397087,2160,2207.17042,-47.1704211
49.0568648,2155,2207.10646,-52.106455
49.0740209,2192,2201.33165,-9.33164855
49.091177,2261,2201.05494,59.9450614
49.1083331,2218,2202.16319,15.8368076
49.1254892,2268,2203.40047,64.5995266
49.1426453,2174,2204.77653,-30.7765269
49.1598014,2209,2206.30997,2.69002658
49.1769575,2156,2208.88491,-52.8849076
49.1941136,2198,2212.90241,-14.9024054
49.2112697,2275,2214.99206,60.0079441
49.2284258,2232,2217.28692,14.7130769
49.2455819,2270,2219.80462,50.1953787
49.262738,2325,2222.56473,102.435272
49.2798941,2339,2225.58905,113.410945
49.2970502,2283,2228.90196,54.0980427
49.3142063,2324,2232.5307,91.4692953
49.3313624,2324,2236.50591,87.4940934
49.3485185,2318,2240.86202,77.1379822
49.3656746,2281,2245.63793,35.3620668
49.3828307,2287,2250.87769,36.1223075
49.3999868,2351,2256.63132,94.3686805
49.4171429,2351,2262.95582,88.0441755
49.434299,2367,2269.91641,97.0835927
49.4514551,2357,2277.58791,79.4120911
49.4686112,2294,2286.05657,7.94342941
49.4857673,2329,2295.42218,33.5778224
49.5029234,2349,2305.80069,43.1993141
49.5200795,2398,2317.32746,80.6725417
49.5372356,2424,2330.16128,93.8387218
49.5543917,2484,2344.48936,139.510643
49.5715478,2412,2360.53362,51.4663774
49.5887039,2604,2378.55868,225.441319
49.60586,2579,2398.88195,180.118046
49.6230161,2608,2421.88671,186.113289
49.6401722,2659,2448.03893,210.961065
49.6573283,2626,2477.90935,148.09065
49.6744844,2776,2512.20245,263.797554
49.6916405,2642,2551.79505,90.2049539
49.7087966,2925,2597.78804,327.211959
49.7259527,2951,2651.57639,299.423608
49.7431088,3033,2714.96824,318.031761
49.7602649,3128,2791.26162,336.738378
49.777421,3207,2882.79164,324.208361
49.7945771,3298,2991.82393,306.176073
49.8117332,3434,3124.96916,309.030839
49.8288893,3804,3289.2483,514.751695
49.8460454,3918,3494.04089,423.959107
49.8632015,4080,3751.76386,328.236143
49.8803576,4663,4078.39589,584.604115
49.8975137,4985,4493.11205,491.887945
49.9146698,5269,5015.15287,253.847132
49.9318259,5748,5654.03338,93.9666181
49.948982,6372,6387.79693,-15.7969319
49.9661381,6762,7130.88861,-368.88861
49.9832942,7023,7721.29812,-698.29812
50.0004503,7127,7985.10147,-858.10147
50.0176064,7345,7871.26901,-526.269007
50.0347625,7091,7502.48655,-411.486553
50.0519186,6914,7075.07938,-161.079381
50.0690747,6745,6734.12714,10.8728582
50.0862308,6528,6525.13154,2.86845902
50.1033869,6268,6407.14186,-139.141864
50.120543,5883,6282.10855,-399.10855
50.1376991,5697,6049.58582,-352.585822
50.1548552,5461,5675.11524,-214.115236
50.1720113,5220,5207.72938,12.2706155
50.1891674,4840,4727.93643,112.063573
50.2063235,4480,4293.69385,186.306147
50.2234796,4220,3927.85742,292.142579
50.2406357,3835,3630.35995,204.640046
50.2577918,3699,3391.66607,307.333929
50.2749479,3526,3200.37274,325.627264
50.292104,3307,3046.25191,260.748086
50.3092601,3197,2921.0321,275.967901
50.3264162,3126,2818.30704,307.692961
50.3435723,3003,2733.1973,269.802698
50.3607284,2983,2661.99975,321.000254
50.3778845,2888,2601.89499,286.105014
50.3950406,2815,2550.72206,264.277936
50.4121967,2671,2506.81065,164.189354
50.4293528,2695,2468.85773,226.142269
50.4465089,2783,2435.83733,347.162674
50.463665,2626,2406.93409,219.065908
50.4808211,2639,2381.49433,257.50567
50.4979772,2538,2358.98949,179.010511
50.5151333,2490,2338.98879,151.01121
50.5322894,2428,2321.1385,106.861496
50.5494455,2365,2305.14612,59.8538778
50.5666016,2373,2290.76818,82.2318246
50.5837577,2348,2277.8067,70.1932959
50.6009138,2284,2266.76386,17.2361351
50.6180699,2403,2257.887,145.112995
50.635226,2383,2248.26519,134.734813
50.6523821,2252,2239.50865,12.4913547
50.6695382,2360,2231.52675,128.473248
50.6866943,2313,2224.24148,88.758519
50.7038504,2323,2217.58543,105.414572
50.7210065,2217,2211.5002,5.49979658
50.7381626,2261,2205.93511,55.0648896
50.7553187,2237,2200.84605,36.1539508
50.7724748,2234,2196.19461,37.805393
50.7896309,2187,2191.9473,-4.94730284
50.806787,2265,2188.07496,76.9250444
50.8239431,2254,2184.55216,69.4478435
50.8410992,2193,2181.35683,11.6431729
50.8582553,2139,2178.46985,-39.4698486
50.8754114,2255,2175.87475,79.1252471
50.8925675,2206,2173.55746,32.4425357
50.9097236,2242,2171.50609,70.4939144
50.9268797,2217,2169.71072,47.2892762
50.9440358,2154,2168.16335,-14.1633482
50.9611919,2179,2166.85768,12.1423204
50.978348,2240,2165.78911,74.2108925
50.9955041,2166,2164.95463,1.0453685
51.0126602,2174,2164.35283,9.64717157
51.0298163,2213,2163.98384,49.016158
51.0469724,2273,2163.8494,109.150603
51.0641285,2126,2163.95283,-37.9528346
51.0812846,2148,2164.29918,-16.2991794
51.0984407,2168,2164.89523,3.10477497
51.1155968,2114,2165.74966,-51.7496563
51.1327529,2196,2166.8732,29.1267986
51.149909,2192,2168.27884,23.7211648
51.1670651,2161,2169.98199,-8.98198936
51.1842212,2181,2172.00084,8.99915959
51.2013773,2214,2174.35668,39.6433241
51.2185334,2202,2177.0743,24.9256976
51.2356895,2275,2180.18255,94.8174492
51.2528456,2146,2183.71489,-37.7148863
51.2700017,2202,2187.71015,14.2898538
51.2871578,2178,2192.21344,-14.2134368
51.3043139,2273,2197.27722,75.7227757
51.32147,2233,2202.96267,30.0373306
51.3386261,2239,2209.34127,29.6587334
51.3557822,2186,2216.49687,-30.4968696
51.3729383,2257,2224.52821,32.471795
51.3900944,2216,2233.55201,-17.5520141
51.4072505,2234,2243.707,-9.70700275
51.4244066,2301,2255.15884,45.841157
51.4415627,2318,2268.10655,49.893449
51.4587188,2319,2282.79068,36.2093169
51.4758749,2324,2299.50395,24.4960472
51.493031,2351,2318.6051,32.3949026
51.5101871,2264,2340.53714,-76.537144
51.5273432,2361,2365.85168,-4.85168167
51.5444993,2368,2395.24139,-27.2413927
51.5616554,2478,2429.58402,48.4159783
51.5788115,2459,2470.00226,-11.002256
51.5959676,2409,2517.94578,-108.945777
51.6131237,2476,2575.30416,-99.3041578
51.6302798,2640,2644.56157,-4.56156823
51.6474359,2696,2729.00723,-33.0072316
51.664592,2815,2833.01338,-18.0133753
51.6817481,2854,2962.37873,-108.378731
51.6989042,3047,3124.68707,-77.6870735
51.7160603,3178,3329.49128,-151.491278
51.7332164,3497,3587.78783,-90.7878258
51.7503725,3784,3909.51226,-125.512261
51.7675286,4234,4296.66298,-62.6629817
51.7846847,4775,4729.51886,45.4811359
51.8018408,5073,5149.36604,-76.3660407
51.8189969,5491,5458.5523,32.4476978
51.836153,5761,5567.28356,193.716442
51.8533091,5814,5465.84596,348.154038
51.8704652,5567,5237.34354,329.656462
51.8876213,5176,4991.92128,184.078719
51.9047774,4959,4803.59581,155.404186
51.9219335,4764,4693.82056,70.179444
51.9390896,4496,4639.43093,-143.430928
51.9562457,4422,4586.52841,-164.528409
51.9734018,4341,4476.95755,-135.957552
51.9905579,4328,4285.3667,42.6333048
52.007714,4125,4033.94058,91.0594237
52.0248701,3775,3767.82762,7.17237689
52.0420262,3379,3522.77406,-143.774063
52.0591823,3213,3312.23242,-99.2324247
52.0763384,2986,3146.29624,-160.296243
52.0934945,2987,3017.12884,-30.1288391
52.1106506,2986,2918.50015,67.4998452
52.1278067,2747,2844.96011,-97.9601139
52.1449628,2780,2792.17924,-12.1792421
52.1621189,2591,2757.02468,-166.024682
52.179275,2774,2737.44976,36.5502378
52.1964311,2639,2732.36876,-93.3687611
52.2135872,2594,2741.57923,-147.579225
52.2307433,2777,2765.75265,11.2473466
52.2478994,2693,2806.50105,-113.501052
52.2650555,2890,2866.52154,23.478459
52.2822116,2919,2949.80951,-30.8095111
52.2993677,3008,3061.89165,-53.8916537
52.3165238,3213,3209.91903,3.08097209
52.3336799,3472,3402.18584,69.8141572
52.350836,3591,3646.06543,-55.0654266
52.3679921,4015,3942.50367,72.4963333
52.3851482,4407,4275.19152,131.808477
52.4023043,4557,4597.29502,-40.2950212
52.4194604,4809,4831.97904,-22.9790445
52.4366165,4958,4909.00031,48.9996873
52.4537726,5020,4820.51053,199.489468
52.4709287,4941,4631.0779,309.922104
52.4880848,4762,4427.06428,334.935718
52.5052409,4226,4267.28141,-41.2814122
52.522397,4243,4169.64343,73.3565704
52.5395531,3988,4117.10103,-129.101027
52.5567092,4006,4067.92914,-61.9291356
52.5738653,3836,3975.8554,-139.855401
52.5910214,3788,3818.28251,-30.2825087
52.6081775,3672,3607.18455,64.8154486
52.6253336,3437,3385.21271,51.7872886
52.6424897,3114,3178.07497,-64.0749738
52.6596458,2949,2999.57649,-50.576489
52.6768019,2691,2852.15557,-161.155574
52.693958,2778,2732.60946,45.3905393
52.7111141,2560,2636.0808,-76.0807961
52.7282702,2500,2557.87451,-57.87451
52.7454263,2434,2494.05204,-60.0520439
52.7625824,2348,2441.49845,-93.4984467
52.7797385,2329,2397.81028,-68.8102813
52.7968946,2358,2361.14815,-3.14815053
52.8140507,2295,2330.10369,-35.1036922
52.8312068,2246,2303.59345,-57.5934526
52.8483629,2161,2282.31135,-121.311352
52.865519,2218,2267.73437,-49.7343667
52.8826751,2158,2250.56048,-92.5604783
52.8998312,2217,2235.49201,-18.492008
52.9169873,2242,2222.19993,19.8000709
52.9341434,2132,2210.41591,-78.4159112
52.9512995,2160,2199.92086,-39.920858
52.9684556,2099,2190.5345,-91.5344975
52.9856117,2129,2182.10742,-53.1074247
53.0027678,2089,2174.51585,-85.5158489
53.0199239,2154,2167.6541,-13.6541033
53.03708,2110,2161.43361,-51.433609
53.0542361,2069,2155.77924,-86.779244
53.0713922,2110,2150.62683,-40.6268289
53.0885483,2064,2145.92126,-81.9212563
53.1057044,2071,2141.61498,-70.6149831
53.1228605,2040,2137.66681,-97.6668083
53.1400166,2100,2134.04088,-34.0408754
53.1571727,2017,2130.70585,-113.705855
53.1743288,2060,2127.63427,-67.6342665
53.1914849,2109,2124.80192,-15.8019238
53.208641,2025,2122.18746,-97.1874632
53.2257971,2060,2119.77196,-59.7719556
53.2429532,2089,2117.53858,-28.5385772
53.2601093,2114,2115.47233,-1.47233188
53.2772654,2101,2113.55982,-12.5598158
53.2944215,1999,2111.78902,-112.789017
53.3115776,2131,2110.14914,20.8508566
53.3287337,2021,2108.63048,-87.6304777
53.3458898,2107,2107.22425,-0.224248627
53.3630459,2065,2105.92252,-40.9225234
53.380202,2055,2104.71811,-49.7181123
53.3973581,2001,2103.60449,-102.604487
53.4145142,1980,2102.57571,-122.575709
53.4316703,1990,2101.62637,-111.626367
53.4488264,1962,2100.75152,-138.751523
53.4659825,2078,2099.94673,-21.9467329
53.4831386,2025,2099.20779,-74.2077893
53.5002947,1965,2098.5309,-133.530901
53.5174508,2044,2097.91259,-53.9125933
53.5346069,2048,2097.34968,-49.349676
53.551763,2045,2096.83921,-51.8392149
53.5689191,2015,2096.37851,-81.3785099
53.5860752,2021,2095.96507,-74.9650743
53.6032313,2017,2095.59662,-78.596617
53.6203874,2035,2095.27103,-60.2710257
53.6375435,2006,2094.98635,-88.9863528
53.6546996,2066,2094.7408,-28.7408021
53.6718557,2106,2094.53272,11.4672828
53.6890118,2003,2094.36057,-91.3605713
53.7061679,2135,2094.22326,40.7767408
53.723324,2027,2095.65487,-68.654868
53.7404801,2055,2100.80367,-45.8036712
53.7576362,2063,2100.88076,-37.8807567
53.7747923,2079,2100.98857,-21.9885678
53.7919484,1977,2101.12854,-124.128542
53.8091045,1964,2101.29995,-137.299955
53.8262606,2029,2101.50216,-72.5021645
53.8434167,2055,2101.73461,-46.7346083
53.8605728,2096,2101.9968,-5.99679815
53.8777289,2078,2102.28832,-24.2883194
53.894885,1969,2102.60883,-133.608828
53.9120411,2048,2102.83282,-54.8328222
53.9291972,2071,2100.96687,-29.9668723
53.9463533,2129,2100.791,28.2089965
53.9635094,2062,2101.27589,-39.2758886
53.9806655,2023,2101.78777,-78.7877672
53.9978216,2025,2102.32674,-77.326738
54.0149777,2005,2102.89296,-97.8929634
54.0321338,1914,2103.48667,-189.48667
54.0492899,2025,2104.10815,-79.1081494
54.066446,2003,2104.75776,-101.75776
54.0836021,2049,2105.43593,-56.4359284
54.1007582,2053,2106.14315,-53.1431506
54.1179143,2097,2106.88,-9.87999517
54.1350704,2080,2107.64711,-27.6471054
54.1522265,2060,2108.4452,-48.4452023
54.1693826,2015,2109.27509,-94.2750882
54.1865387,2111,2110.13765,0.862349664
54.2036948,2112,2111.03387,0.966134767
54.2208509,2047,2111.9648,-64.9648034
54.238007,2112,2112.93163,-0.931634499
54.2551631,2023,2113.93563,-90.9356335
54.2723192,2084,2114.97819,-30.9781868
54.2894753,1997,2116.0608,-119.060799
54.3066314,2107,2117.1851,-10.1851033
54.3237875,2031,2118.35286,-87.3528649
54.3409436,2068,2119.566,-51.5659961
54.3580997,2067,2120.82656,-53.8265635
54.3752558,2039,2122.1368,-83.1368014
54.3924119,2044,2123.49913,-79.4991272
54.409568,2192,2124.91614,67.0838575
54.4267241,2112,2126.39066,-14.3906633
54.4438802,2167,2127.92573,39.0742683
54.4610363,2006,2129.51733,-123.517328
54.4781924,2024,2130.31521,-106.31521
54.4953485,2091,2130.10325,-39.1032528
54.5125046,2011,2139.82174,-128.821737
54.5296607,2075,2145.53772,-70.5377198
54.5468168,2093,2145.78483,-52.784834
54.5639729,2011,2147.74573,-136.745729
54.581129,2086,2150.1388,-64.138803
54.5982851,2130,2152.63517,-22.6351659
54.6154412,2080,2155.24171,-75.2417135
54.6325973,2218,2157.96594,60.0340607
54.6497534,2178,2160.816,17.1840037
54.6669095,2128,2163.80077,-35.8007662
54.6840656,2069,2166.92994,-97.9299376
54.7012217,2098,2170.21409,-72.2140939
54.7183778,2100,2173.66481,-73.6648127
54.7355339,2208,2177.29478,30.7052213
54.75269,2219,2181.11791,37.8820884
54.7698461,2093,2185.14951,-92.1495115
54.7870022,2202,2189.40643,12.5935746
54.8041583,2190,2193.90724,-3.90723656
54.8213144,2208,2198.67248,9.32751738
54.8384705,2056,2203.72491,-147.724906
54.8556266,2185,2209.08974,-24.089743
54.8727827,2202,2214.79505,-12.7950543
54.8899388,2119,2220.87212,-101.872116
54.9070949,2256,2227.35587,28.6441327
54.924251,2260,2234.28544,25.7145628
54.9414071,2269,2241.70476,27.2952406
54.9585632,2312,2249.6633,62.3367045
54.9757193,2256,2258.21689,-2.21688895
54.9928754,2333,2267.42878,65.5712239
55.0100315,2191,2277.37079,-86.3707888
55.0271876,2267,2288.12479,-21.1247908
55.0443437,2400,2299.7844,100.215599
55.0614998,2333,2312.45707,20.5429264
55.0786559,2300,2326.26579,-26.2657881
55.095812,2429,2340.89306,88.1069368
55.1129681,2329,2355.51275,-26.5127514
55.1301242,2494,2373.70652,120.293485
55.1472803,2453,2393.7813,59.2186997
55.1644364,2615,2415.99219,199.007808
55.1815925,2559,2440.65712,118.342877
55.1987486,2594,2468.15492,125.845083
55.2159047,2712,2498.93966,213.060341
55.2330608,2838,2533.55912,304.440882
55.2502169,2728,2572.67853,155.32147
55.267373,2915,2617.11156,297.888439
55.2845291,2997,2667.86092,329.13908
55.3016852,3028,2726.17209,301.827914
55.3188413,3193,2793.60493,399.395071
55.3359974,3246,2872.12988,373.870115
55.3531535,3385,2964.25794,420.742056
55.3703096,3477,3073.21711,403.782891
55.3874657,3660,3203.35112,456.648881
