'y-axis saved as y
'x,PDC_LDFZ_20201113_1_217_2_(PBF1_20201110)-4hr-PbTiO3-second-cut-of-grown-crystal.raw,Ycalc,Diff
95.9365066,1060,995.027613,64.9723868
95.9536418,1003,1007.68675,-4.68675483
95.970777,1023,1019.30608,3.69391932
95.9879122,999,1025.09748,-26.097479
96.0050474,1055,1021.31072,33.6892801
96.0221826,1077,1008.6461,68.3538996
96.0393178,1022,991.515443,30.4845567
96.056453,1007,974.276815,32.7231854
96.0735882,1029,959.200661,69.799339
96.0907234,1016,946.853444,69.1465561
96.1078586,974,937.000467,36.9995333
96.1249938,940,929.177375,10.8226254
96.142129,953,922.930305,30.0696949
96.1592642,951,917.886472,33.1135282
96.1763994,978,913.759463,64.2405373
96.1935346,871,910.33518,-39.3351798
96.2106698,868,907.455086,-39.4550859
96.227805,889,905.001764,-16.0017645
96.2449402,878,902.887725,-24.8877247
96.2620754,888,901.047131,-13.0471307
96.2792106,962,899.429845,62.5701553
96.2963458,937,897.997189,39.0028112
96.313481,952,896.71906,55.2809395
96.3306162,909,895.57152,13.4284796
96.3477514,904,894.535279,9.46472054
96.3648866,956,893.594884,62.4051157
96.3820218,879,892.737708,-13.7377081
96.399157,893,891.953337,1.04666272
96.4162922,850,891.233108,-41.2331084
96.4334274,916,890.569755,25.4302453
96.4505626,864,889.957134,-25.9571339
96.4676978,866,889.390016,-23.3900164
96.484833,891,888.86392,2.13608021
96.5019682,898,888.374977,9.62502318
96.5191034,968,887.919831,80.0801686
96.5362386,938,887.495554,50.5044455
96.5533738,890,887.099576,2.90042409
96.570509,890,886.72963,3.27037046
96.5876442,862,886.383712,-24.383712
96.6047794,892,886.060056,5.93994433
96.6219146,829,885.757036,-56.7570355
96.6390498,872,885.473221,-13.4732206
96.656185,895,885.207322,9.79267778
96.6733202,881,884.958176,-3.95817627
96.6904554,840,884.724727,-44.7247274
96.7075906,878,884.506016,-6.506016
96.7247258,880,884.301167,-4.30116704
96.741861,853,884.10938,-31.1093803
96.7589962,833,883.929922,-50.9299223
96.7761314,861,883.762119,-22.7621187
96.7932666,863,883.605348,-20.6053484
96.8104018,863,883.459038,-20.4590382
96.827537,881,883.322658,-2.32265751
96.8446722,866,883.195715,-17.1957146
96.8618074,862,883.077753,-21.0777529
96.8789426,884,881.324593,2.67540695
96.8960778,842,878.697849,-36.6978485
96.913213,858,878.684924,-20.6849244
96.9303482,892,878.677136,13.3228643
96.9474834,873,878.674246,-5.67424621
96.9646186,925,878.676036,46.3239639
96.9817538,876,878.6823,-2.6823002
96.998889,858,878.692847,-20.6928466
97.0160242,893,878.707496,14.2925043
97.0331594,845,878.726079,-33.7260794
97.0502946,912,878.74844,33.2515603
97.0674298,872,878.774428,-6.77442822
97.084565,823,878.803905,-55.8039054
97.1017002,853,878.83674,-25.8367399
97.1188354,883,878.867959,4.13204076
97.1359706,864,874.682122,-10.6821225
97.1531058,846,874.774835,-28.7748349
97.170241,898,874.880979,23.1190206
97.1873762,861,874.988598,-13.9885983
97.2045114,882,875.097636,6.90236404
97.2216466,862,875.20804,-13.2080402
97.2387818,857,875.319762,-18.3197622
97.255917,886,875.432756,10.5672441
97.2730522,871,875.546978,-4.54697808
97.2901874,830,875.662388,-45.6623882
97.3073226,920,875.778948,44.2210523
97.3244578,874,875.896621,-1.89662066
97.341593,868,876.015373,-8.01537283
97.3587282,873,876.135172,-3.13517201
97.3758634,884,876.255988,7.74401229
97.3929986,913,876.377791,36.6222089
97.4101338,866,876.500555,-10.5005549
97.427269,831,876.624253,-45.6242535
97.4444042,908,876.748863,31.2511371
97.4615394,910,876.874359,33.1256412
97.4786746,890,877.000719,12.9992808
97.4958098,931,877.127923,53.8720772
97.512945,845,877.25595,-32.2559497
97.5300802,898,877.384781,20.6152191
97.5472154,872,877.514398,-5.51439806
97.5643506,888,877.644784,10.355216
97.5814858,841,877.775922,-36.775922
97.598621,907,877.907796,29.0922036
97.6157562,876,878.040392,-2.04039208
97.6328914,865,878.173695,-13.1736946
97.6500266,861,878.30769,-17.30769
97.6671618,889,878.442365,10.5576347
97.684297,822,878.577708,-56.5777076
97.7014322,840,878.713705,-38.7137049
97.7185674,828,879.407167,-51.4071669
97.7357026,874,879.716568,-5.71656818
97.7528378,833,879.641946,-46.6419464
97.769973,945,879.795165,65.204835
97.7871082,853,879.949202,-26.9492021
97.8042434,921,880.103944,40.896056
97.8213786,863,880.259393,-17.2593926
97.8385138,889,880.41555,8.58444989
97.855649,922,880.572419,41.4275809
97.8727842,886,880.730003,5.26999729
97.8899194,856,880.888304,-24.8883042
97.9070546,915,881.047327,33.9526726
97.9241898,816,881.207076,-65.2070764
97.941325,889,881.367556,7.63244399
97.9584602,890,881.528771,8.47122888
97.9755954,887,881.690727,5.30927278
97.9927306,836,881.833637,-45.8336371
98.0098658,860,881.791119,-21.7911192
98.027001,837,881.958609,-44.958609
98.0441362,879,882.126796,-3.12679575
98.0612714,847,882.295689,-35.2956892
98.0784066,844,882.4653,-38.4652996
98.0955418,883,882.635638,0.364362045
98.112677,803,882.806715,-79.8067154
98.1298122,858,882.978544,-24.9785439
98.1469474,876,883.151136,-7.1511357
98.1640826,866,883.324504,-17.3245039
98.1812178,890,883.498662,6.50133803
98.198353,865,883.673624,-18.6736242
98.2154882,859,883.849406,-24.8494055
98.2326234,923,884.026022,38.9739785
98.2497586,836,884.203489,-48.2034885
98.2668938,872,884.381824,-12.3818238
98.284029,884,884.561045,-0.561045184
98.3011642,877,884.741172,-7.7411717
98.3182994,867,884.922223,-17.9222231
98.3354346,940,885.10422,54.8957798
98.3525698,892,885.287185,6.7128152
98.369705,921,885.47114,35.5288602
98.3868402,881,885.656109,-4.65610938
98.4039754,845,885.842119,-40.8421187
98.4211106,875,886.029195,-11.0291945
98.4382458,891,886.217365,4.78263528
98.455381,883,886.406659,-3.40665874
98.4725162,894,886.597108,7.40289244
98.4896514,877,886.788744,-9.78874379
98.5067866,854,886.981602,-32.9816018
98.5239218,918,887.175718,30.8242823
98.541057,953,887.37113,65.6288703
98.5581922,845,887.567878,-42.567878
98.5753274,881,887.766005,-6.76600508
98.5924626,866,887.965556,-21.9655557
98.6095978,895,888.166577,6.83342288
98.626733,960,888.369119,71.6308806
98.6438682,934,888.573235,45.4267647
98.6610034,878,888.778981,-10.7789808
98.6781386,931,889.543598,41.4564016
98.6952738,945,889.930006,55.069994
98.712409,959,890.154818,68.8451821
98.7295442,940,890.381911,49.6180893
98.7466794,873,890.611374,-17.6113737
98.7638146,906,890.843302,15.1566979
98.7809498,933,891.077796,41.9222038
98.798085,984,891.314963,92.6850373
98.8152202,962,891.554915,70.4450852
98.8323554,960,891.797773,68.2022274
98.8494906,976,892.043664,83.9563363
98.8666258,926,892.292724,33.707276
98.883761,1011,892.545098,118.454902
98.9008962,955,892.800939,62.1990612
98.9180314,976,893.060411,82.9395888
98.9351666,924,893.32369,30.6763104
98.9523018,945,893.590961,51.4090393
98.969437,966,893.862424,72.1375761
98.9865722,904,894.138292,9.86170764
99.0037074,944,894.418794,49.5812058
99.0208426,926,894.704174,31.2958261
99.0379778,916,894.994693,21.0053066
99.055113,908,895.290634,12.7093659
99.0722482,927,895.592298,31.407702
99.0893834,937,895.90001,41.0999897
99.1065186,979,896.214121,82.7858793
99.1236538,939,896.535006,42.4649935
99.140789,944,896.863074,47.1369255
99.1579242,970,897.198764,72.8012357
99.1750594,930,897.542552,32.4574483
99.1921946,943,897.894951,45.1050485
99.2093298,957,898.256522,58.7434777
99.226465,966,898.627871,67.3721294
99.2436002,934,899.009656,34.990344
99.2607354,899,899.402597,-0.402596635
99.2778706,934,899.807476,34.192524
99.2950058,951,900.22515,50.7748503
99.312141,917,900.656554,16.3434459
99.3292762,902,901.102715,0.897284896
99.3464114,895,901.564759,-6.56475936
99.3635466,898,902.043926,-4.04392579
99.3806818,961,902.54158,58.4584203
99.397817,978,903.059228,74.9407716
99.4149522,937,903.59854,33.4014605
99.4320874,825,904.161362,-79.1613621
99.4492226,901,904.74975,-3.7497505
99.4663578,910,905.365993,4.63400722
99.483493,881,906.012643,-25.0126434
99.5006282,896,906.692561,-10.6925613
99.5177634,881,907.408955,-26.408955
99.5348986,908,908.165435,-0.165434716
99.5520338,904,908.966075,-4.96607512
99.569169,927,909.815489,17.1845114
99.5863042,943,910.718913,32.2810871
99.6034394,898,911.682316,-13.6823164
99.6205746,936,912.712523,23.2874767
99.6377098,956,913.817366,42.1826342
99.654845,923,915.005868,7.99413174
99.6719802,939,916.288471,22.7115286
99.6891154,979,917.677308,61.3226924
99.7062506,925,919.18654,5.81345993
99.7233858,890,920.832783,-30.8327835
99.740521,934,922.63563,11.3643704
99.7576562,956,924.618308,31.3816921
99.7747914,1002,926.808521,75.1914786
99.7919266,922,929.239514,-7.23951398
99.8090618,1025,931.951442,93.0485581
99.826197,1007,934.993153,72.0068473
99.8433322,931,938.424512,-7.42451216
99.8604674,931,942.319479,-11.3194787
99.8776026,952,946.770206,5.22979361
99.8947378,1019,951.892585,67.1074154
99.911873,1003,957.833809,45.1661906
99.9290082,996,964.782863,31.2171375
99.9461434,1011,972.98518,38.0148198
99.9632786,1110,982.763357,127.236643
99.9804138,1111,994.546441,116.453559
99.997549,1057,1008.91116,48.0888434
100.014684,1051,1026.63904,24.3609641
100.031819,1097,1048.79327,48.2067332
100.048955,1133,1076.81628,56.1837213
100.06609,1159,1112.63813,46.3618693
100.083225,1156,1158.75116,-2.75115509
100.10036,1242,1218.10949,23.8905133
100.117495,1286,1293.47805,-7.47804964
100.134631,1278,1385.42991,-107.429909
100.151766,1369,1487.96432,-118.964324
100.168901,1350,1582.68466,-232.684664
100.186036,1441,1639.33546,-198.335461
100.203171,1371,1633.45095,-262.45095
100.220307,1349,1568.93428,-219.93428
100.237442,1376,1474.13755,-98.1375489
100.254577,1286,1377.487,-91.4869965
100.271712,1317,1294.14528,22.8547228
100.288847,1185,1228.15194,-43.151941
100.305983,1203,1178.28927,24.7107266
100.323118,1192,1141.85541,50.1445863
100.340253,1203,1116.26521,86.734792
100.357388,1226,1099.54019,126.459807
100.374523,1196,1090.3764,105.6236
100.391659,1153,1088.09141,64.9085854
100.408794,1149,1092.55364,56.4463632
100.425929,1118,1104.10493,13.8950709
100.443064,1235,1123.42288,111.577119
100.460199,1189,1151.17719,37.8228113
100.477335,1201,1187.19769,13.8023142
100.49447,1177,1228.82729,-51.8272921
100.511605,1188,1268.77815,-80.77815
100.52874,1184,1294.92458,-110.924583
100.545875,1148,1295.82414,-147.824139
100.563011,1127,1269.63208,-142.632077
100.580146,1120,1225.72082,-105.720823
100.597281,1073,1176.68974,-103.689738
100.614416,1057,1131.14681,-74.1468084
100.631551,1073,1092.59938,-19.5993816
100.648687,1072,1061.40356,10.5964434
100.665822,1063,1036.61958,26.3804227
100.682957,981,1017.0114,-36.0113975
100.700092,1044,1001.44361,42.556386
100.717227,1005,988.990352,16.0096478
100.734363,1022,978.933619,43.0663808
100.751498,957,970.728728,-13.7287279
100.768633,972,963.965824,8.03417579
100.785768,1060,958.336641,101.663359
100.802903,950,953.608284,-3.60828364
100.820039,927,949.603448,-22.6034478
100.837174,984,946.185845,37.8141547
100.854309,966,943.249604,22.7503956
100.871444,916,940.711597,-24.7115971
100.888579,933,938.505876,-5.50587555
100.905715,939,936.57961,2.42039043
100.92285,895,934.890093,-39.8900928
100.939985,988,933.402511,54.5974892
100.95712,842,932.088259,-90.0882593
100.974255,964,930.923664,33.0763363
100.991391,886,929.888994,-43.8889942
101.008526,935,928.967702,6.03229807
101.025661,934,928.145822,5.85417824
101.042796,955,927.411501,27.5884989
101.059931,893,926.754626,-33.7546259
101.077067,888,926.166522,-38.1665221
101.094202,869,925.639714,-56.6397141
101.111337,938,925.167731,12.8322694
101.128472,931,924.744945,6.2550547
101.145607,937,924.366447,12.6335533
101.162743,895,924.027931,-29.0279308
101.179878,897,923.725612,-26.7256123
101.197013,898,923.45615,-25.4561504
101.214148,911,923.216587,-12.216587
101.231283,868,923.004295,-55.0042947
101.248419,942,922.816933,19.1830673
101.265554,863,922.65241,-59.65241
101.282689,899,922.508853,-23.5088531
101.299824,886,922.38458,-36.3845797
101.316959,930,922.278075,7.72192509
101.334095,909,922.187972,-13.1879717
101.35123,930,922.113034,7.88696637
101.368365,862,922.05214,-60.0521398
101.3855,909,922.004272,-13.0042721
101.402635,855,921.968504,-66.9685039
101.419771,886,921.94399,-35.9439901
101.436906,860,921.931457,-61.9314573
101.454041,868,922.628227,-54.6282272
101.471176,925,922.642542,2.35745827
101.488311,890,922.665438,-32.6654382
101.505447,953,922.696512,30.3034878
101.522582,926,922.735265,3.26473478
101.539717,934,922.781238,11.2187622
101.556852,931,922.834006,8.16599396
101.573987,905,922.893179,-17.8931786
101.591123,890,922.958394,-32.9583935
101.608258,931,923.029316,7.97068432
101.625393,877,923.105635,-46.1056346
101.642528,865,923.187062,-58.1870622
101.659663,881,923.273331,-42.2733312
101.676799,896,923.364193,-27.3641929
101.693934,868,923.459416,-55.4594162
101.711069,939,923.558786,15.4412138
101.728204,868,923.662102,-55.6621023
101.745339,853,923.769178,-70.7691779
101.762475,813,923.879839,-110.879839
101.77961,894,923.993923,-29.993923
101.796745,907,924.111279,-17.1112785
101.81388,852,924.231764,-72.2317639
101.831015,906,924.441801,-18.4418006
101.848151,886,925.275541,-39.2755409
101.865286,859,925.415122,-66.4151219
101.882421,880,925.557563,-45.5575626
101.899556,855,925.702768,-70.7027681
101.916691,843,925.85065,-82.8506502
101.933827,884,926.001128,-42.0011275
101.950962,848,926.154125,-78.1541248
101.968097,868,926.309572,-58.3095721
101.985232,859,926.467405,-67.4674053
102.002367,901,926.627565,-25.6275654
102.019503,875,926.789999,-51.7899986
102.036638,882,926.954655,-44.9546554
102.053773,860,927.121491,-67.1214914
102.070908,876,927.290466,-51.2904662
102.088043,906,927.461544,-21.4615438
102.105179,868,927.634692,-59.6346921
102.122314,891,927.882983,-36.8829827
102.139449,890,929.253996,-39.2539957
102.156584,839,929.449816,-90.4498164
102.173719,891,929.647947,-38.647947
102.190855,899,929.848383,-30.8483831
102.20799,856,930.051124,-74.0511239
102.225125,849,930.256172,-81.2561725
102.24226,876,930.463536,-54.4635358
102.259395,831,930.673225,-99.6732246
102.276531,886,930.885253,-44.8852531
102.293666,901,931.09964,-30.0996398
102.310801,862,931.316407,-69.3164066
102.327936,867,931.53558,-64.5355797
102.345071,877,931.757189,-54.7571888
102.362207,884,931.981268,-47.9812682
102.379342,939,932.207856,6.7921443
102.396477,842,932.392261,-90.3922609
102.413612,939,931.957185,7.04281496
102.430747,909,932.204381,-23.204381
102.447883,891,932.453939,-41.4539388
102.465018,876,933.229902,-57.2299016
102.482153,898,933.670478,-35.6704779
102.499288,867,933.940159,-66.940159
102.516423,857,934.212857,-77.2128573
102.533559,836,934.488677,-98.4886769
102.550694,863,934.767728,-71.7677279
102.567829,935,935.050127,-0.0501268532
102.584964,904,935.335997,-31.335997
102.602099,911,935.625469,-24.6254688
102.619235,917,935.91868,-18.9186804
102.63637,904,936.215778,-32.2157777
102.653505,916,936.516916,-20.5169156
102.67064,860,936.267117,-76.2671175
102.687775,891,936.423129,-45.4231291
102.704911,917,936.747038,-19.7470378
102.722046,867,937.075508,-70.0755084
102.739181,884,937.408754,-53.4087539
102.756316,935,937.746999,-2.74699884
102.773451,863,938.09048,-75.0904801
102.790587,871,938.43945,-67.4394497
102.807722,841,938.794175,-97.7941753
102.824857,877,939.154941,-62.1549409
102.841992,922,939.522048,-17.5220484
102.859127,934,940.272521,-6.27252097
102.876263,914,941.074546,-27.0745457
102.893398,880,941.476729,-61.476729
102.910533,831,941.887043,-110.887043
102.927668,857,942.305917,-85.3059165
102.944803,877,942.733805,-65.7338055
102.961939,883,943.171198,-60.1711984
102.979074,897,943.618618,-46.6186178
102.996209,915,944.076623,-29.0766228
103.013344,890,944.545813,-54.5458132
103.030479,878,945.026834,-67.0268338
103.047615,883,945.520379,-62.5203786
103.06475,860,946.027192,-86.0271917
103.081885,948,946.548072,1.45192829
103.09902,883,947.083883,-64.0838834
103.116155,979,947.63556,31.3644396
103.133291,816,948.204113,-132.204113
103.150426,972,948.842097,23.1579025
103.167561,921,950.663113,-29.6631134
103.184696,903,951.311352,-48.311352
103.201831,887,951.982022,-64.9820224
103.218967,925,952.676675,-27.6766746
103.236102,901,953.397,-52.3970005
103.253237,890,954.14485,-64.1448497
103.270372,950,954.922249,-4.92224872
103.287507,889,955.731422,-66.731422
103.304643,939,956.574817,-17.5748167
103.321778,919,957.45513,-38.4551304
103.338913,956,958.375344,-2.37534429
103.356048,941,959.338761,-18.3387608
103.373183,872,960.349057,-88.3490567
103.390319,887,961.410305,-74.4103052
103.407454,930,962.527065,-32.5270646
103.424589,999,963.704439,35.2955609
103.441724,927,964.948161,-37.9481614
103.458859,930,966.264691,-36.2646913
103.475995,885,967.661332,-82.6613321
103.49313,973,969.146371,3.85362942
103.510265,951,970.729244,-19.7292444
103.5274,964,972.420745,-8.42074495
103.544535,919,974.233263,-55.2332629
103.561671,994,976.181088,17.8189116
103.578806,925,978.280792,-53.2807924
103.595941,1003,980.551653,22.4483472
103.613076,952,983.01623,-31.0162304
103.630211,974,985.701089,-11.7010894
103.647347,1003,988.637681,14.3623191
103.664482,972,991.863475,-19.8634751
103.681617,1008,995.423433,12.5765668
103.698752,978,999.371814,-21.3718145
103.715887,1027,1003.77466,23.2253413
103.733023,1072,1008.71298,63.2870227
103.750158,1036,1014.287,21.7130046
103.767293,1068,1020.62186,47.3781434
103.784428,1030,1027.87537,2.12462951
103.801563,1039,1036.24865,2.75135159
103.818699,1099,1046.00081,52.9991878
103.835834,1122,1057.4694,64.5306
103.852969,1187,1071.09858,115.901422
103.870104,1163,1087.4777,75.5223025
103.887239,1133,1107.39284,25.607161
103.904375,1103,1131.89298,-28.8929794
103.92151,1166,1162.36822,3.63178453
103.938645,1274,1200.62417,73.3758262
103.95578,1295,1248.89965,46.100346
103.972915,1357,1309.68171,47.3182905
103.990051,1398,1384.97477,13.0252293
104.007186,1533,1474.38811,58.6118897
104.024321,1640,1571.44975,68.5502532
104.041456,1674,1659.4525,14.5475015
104.058591,1652,1713.07263,-61.0726316
104.075727,1730,1712.59956,17.4004374
104.092862,1553,1660.79953,-107.799532
104.109997,1590,1580.41262,9.58738265
104.127132,1450,1495.90046,-45.9004577
104.144267,1405,1423.04849,-18.0484904
104.161403,1431,1364.55197,66.4480318
104.178538,1369,1321.54311,47.4568947
104.195673,1399,1292.18499,106.815011
104.212808,1367,1274.47667,92.523332
104.229943,1400,1266.86141,133.138588
104.247079,1357,1268.39443,88.6055682
104.264214,1350,1278.76508,71.2349158
104.281349,1478,1298.29483,179.705168
104.298484,1444,1327.95088,116.049122
104.315619,1538,1369.37185,168.628153
104.332755,1541,1424.86027,116.139733
104.34989,1652,1497.22183,154.778168
104.367025,1691,1589.18519,101.814807
104.38416,1812,1701.95537,110.044635
104.401295,1929,1832.47245,96.5275465
104.418431,1951,1969.80438,-18.804378
104.435566,2198,2093.03011,104.969885
104.452701,2393,2174.19135,218.808651
104.469836,2266,2188.77367,77.226326
104.486971,2262,2131.52632,130.473682
104.504107,2085,2023.54998,61.4500217
104.521242,2002,1898.56134,103.438663
104.538377,1851,1783.35317,67.6468333
104.555512,1763,1691.09666,71.9033358
104.572647,1701,1625.22052,75.7794818
104.589783,1725,1584.87176,140.128245
104.606918,1686,1568.33902,117.66098
104.624053,1767,1574.63872,192.361281
104.641188,1776,1604.06651,171.933492
104.658323,1788,1658.39014,129.609858
104.675459,1776,1740.63822,35.3617837
104.692594,1884,1854.22237,29.777633
104.709729,1974,2000.58544,-26.5854395
104.726864,2048,2174.10734,-126.107344
104.743999,2118,2354.49917,-236.49917
104.761135,2106,2503.11013,-397.110128
104.77827,2223,2576.61384,-353.613836
104.795405,2136,2557.10593,-421.105926
104.81254,2134,2464.57151,-330.571509
104.829675,2147,2333.43258,-186.432581
104.846811,2030,2187.15185,-157.151848
104.863946,1938,2037.22857,-99.2285717
104.881081,1860,1892.68222,-32.6822179
104.898216,1626,1762.47603,-136.476033
104.915351,1703,1652.53068,50.4693161
104.932487,1617,1564.5369,52.4630989
104.949622,1544,1497.23881,46.7611887
104.966757,1565,1448.3551,116.644898
104.983892,1484,1415.70326,68.2967357
105.001027,1491,1397.7224,93.2776011
105.018163,1512,1393.62731,118.372688
105.035298,1535,1403.36372,131.636279
105.052433,1529,1427.37671,101.623294
105.069568,1461,1466.03427,-5.03426751
105.086703,1467,1518.37382,-51.3738173
105.103839,1574,1579.85288,-5.85288382
105.120974,1523,1639.64674,-116.646744
105.138109,1483,1680.42036,-197.42036
105.155244,1502,1684.95316,-182.953156
105.172379,1439,1647.67253,-208.672531
105.189515,1473,1579.06075,-106.060754
105.20665,1418,1498.25404,-80.2540419
105.223785,1336,1418.16769,-82.1676941
105.24092,1333,1347.28293,-14.2829288
105.258055,1254,1287.93454,-33.9345373
105.275191,1347,1239.48103,107.518971
105.292326,1187,1200.28147,-13.2814693
105.309461,1224,1168.56985,55.4301464
105.326596,1137,1142.78802,-5.78802241
105.343731,1127,1121.66637,5.33362852
105.360867,1107,1104.20732,2.79267657
105.378002,1155,1089.63991,65.3600946
105.395137,1060,1077.37195,-17.3719532
105.412272,1133,1066.94868,66.0513189
105.429407,1134,1058.01945,75.9805499
105.446543,1107,1050.31213,56.6878653
105.463678,1059,1043.61378,15.3862156
105.480813,1022,1037.75622,-15.756219
105.497948,1035,1032.60536,2.39464138
105.515083,1051,1028.05332,22.9466796
105.532219,1064,1024.01254,39.9874609
105.549354,994,1020.41176,-26.4117611
105.566489,1012,1017.19171,-5.19170523
105.583624,1000,1014.30295,-14.302948
105.600759,1010,1011.70454,-1.70453596
105.617895,993,1009.36204,-16.3620364
105.63503,994,1007.24634,-13.2463392
105.652165,1042,1005.33271,36.66729
105.6693,988,1003.60004,-15.6000353
105.686435,975,1002.03022,-27.0302183
105.703571,1007,1000.60769,6.39230899
105.720706,1058,999.319018,58.6809818
105.737841,962,998.152575,-36.1525751
105.754976,999,997.098294,1.90170611
105.772111,1001,996.528654,4.47134552
105.789247,966,995.729047,-29.7290474
105.806382,1004,994.968579,9.03142118
105.823517,941,994.291682,-53.2916815
105.840652,941,993.693406,-52.6934059
105.857787,931,993.169521,-62.1695215
105.874923,947,992.716412,-45.7164116
105.892058,998,992.330917,5.6690826
105.909193,927,992.012513,-65.0125134
105.926328,932,994.187319,-62.1873185
105.943463,1015,994.021328,20.9786715
105.960599,1009,993.915704,15.0842965
105.977734,994,993.869848,0.130152181
105.994869,1043,993.883322,49.1166776
106.012004,995,993.956073,1.04392716
106.029139,964,994.088429,-30.0884291
106.046275,1004,994.281112,9.7188882
106.06341,936,994.535244,-58.5352438
106.080545,961,994.852368,-33.8523677
106.09768,1005,995.23447,9.76552998
106.114815,998,995.684012,2.31598752
106.131951,985,996.203971,-11.203971
106.149086,953,996.797884,-43.7978838
106.166221,977,997.469912,-20.4699122
106.183356,1046,998.224927,47.7750732
106.200491,966,999.068527,-33.0685268
106.217627,1024,1000.00721,23.992786
106.234762,961,1001.04849,-40.0484877
106.251897,1025,1002.20099,22.7990114
106.269032,993,1003.47467,-10.474673
106.286167,952,1004.88102,-52.8810206
106.303303,981,1006.43338,-25.4333813
106.320438,954,1008.55832,-54.5583166
106.337573,1029,1010.45608,18.5439214
106.354708,996,1012.55347,-16.5534729
106.371843,994,1014.87481,-20.8748108
106.388979,1037,1017.44836,19.5516381
106.406114,943,1020.2739,-77.2738986
106.423249,990,1022.80266,-32.8026556
106.440384,990,1026.3695,-36.3694973
106.457519,1032,1030.36309,1.63691403
106.474655,1030,1034.85025,-4.8502487
106.49179,1016,1039.9117,-23.9117011
106.508925,1064,1045.64555,18.3544534
106.52606,1015,1052.1719,-37.1718975
106.543195,1005,1059.63892,-54.6389225
106.560331,1085,1068.2309,16.7691029
106.577466,1045,1078.17902,-33.1790244
106.594601,1067,1089.77611,-22.7761149
106.611736,1086,1103.39664,-17.3966362
106.628871,1030,1119.52418,-89.5241767
106.646007,1182,1138.78896,43.2110416
106.663142,1161,1162.01858,-1.0185792
106.680277,1138,1190.27188,-52.2718753
106.697412,1200,1224.40138,-24.4013755
106.714547,1272,1267.59825,4.40174526
106.731683,1291,1321.65989,-30.659888
106.748818,1326,1389.68377,-63.683765
106.765953,1454,1475.29738,-21.2973844
106.783088,1517,1582.07098,-65.0709803
106.800223,1683,1711.80262,-28.8026229
106.817359,1966,1860.73657,105.263428
106.834494,2128,2012.88684,115.11316
106.851629,2437,2138.39187,298.608131
106.868764,2557,2198.21801,358.781993
106.885899,2447,2168.96035,278.039647
106.903035,2344,2064.12636,279.873637
106.92017,2039,1920.97431,118.025695
106.937305,1904,1774.65175,129.34825
106.95444,1695,1645.02854,49.9714633
106.971575,1534,1538.67254,-4.67253659
106.988711,1387,1455.06557,-68.0655702
107.005846,1382,1391.12303,-9.12302689
107.022981,1333,1345.84179,-12.8417903
107.040116,1275,1311.48213,-36.4821266
107.057251,1303,1288.24272,14.757279
107.074387,1256,1274.65387,-18.6538724
107.091522,1232,1269.90079,-37.9007883
107.108657,1275,1273.30031,1.69968768
107.125792,1321,1285.73254,35.2674621
107.142927,1306,1308.05789,-2.05788816
107.160063,1261,1339.88134,-78.8813414
107.177198,1385,1384.26026,0.739742372
107.194333,1413,1439.55012,-26.550124
107.211468,1523,1502.287,20.7129991
107.228603,1796,1563.77154,232.228464
107.245739,1789,1609.56637,179.433625
107.262874,1838,1624.24447,213.75553
107.280009,1638,1600.8495,37.1504979
107.297144,1643,1546.20453,96.7954678
107.314279,1536,1475.56,60.440001
107.331415,1384,1403.12537,-19.1253683
107.34855,1248,1337.33343,-89.3334318
107.365685,1286,1281.34549,4.65451386
107.38282,1245,1235.26026,9.73973973
107.399955,1157,1197.88629,-40.8862887
107.417091,1101,1167.8549,-66.8549022
107.434226,1045,1142.47222,-97.4722209
107.451361,1034,1122.66,-88.6599987
107.468496,1111,1106.45955,4.54044926
107.485631,1015,1093.11688,-78.1168775
107.502767,1047,1082.04895,-35.0489509
107.519902,1038,1072.80579,-34.8057871
107.537037,1033,1065.03972,-32.0397173
107.554172,992,1058.48102,-66.4810206
107.571307,992,1052.91916,-60.9191645
107.588443,1003,1048.18861,-45.1886114
107.605578,1034,1044.15819,-10.1581878
107.622713,995,1040.72315,-45.7231519
107.639848,1015,1037.79927,-22.7992712
107.656983,1032,1035.31838,-3.31838074
107.674119,1010,1033.22503,-23.2250276
107.691254,992,1031.47392,-39.4739167
107.708389,1001,1030.02795,-29.0279495
107.725524,1004,1028.85671,-24.8567072
107.742659,984,1027.93527,-43.9352704
107.759795,969,1027.2433,-58.2432953
107.77693,1012,1026.76429,-14.764289
107.794065,1016,1026.48504,-10.4850396
107.8112,993,1026.39517,-33.3951696
107.828335,1028,1026.48679,1.51321047
107.845471,991,1026.75422,-35.7542247
107.862606,1051,1027.19381,23.8061877
107.879741,1042,1027.80376,14.1962414
107.896876,1033,1028.58404,4.41596264
107.914011,983,1029.53633,-46.5363342
107.931147,1001,1030.66403,-29.6640295
107.948282,1044,1031.97222,12.0277802
107.965417,996,1033.46778,-37.4677759
107.982552,1027,1035.15944,-8.15944087
107.999687,1036,1037.05797,-1.05796841
108.016823,1088,1039.17631,48.8236922
108.033958,1055,1041.52984,13.4701593
108.051093,1076,1044.13668,31.8633221
108.068228,1069,1047.01803,21.9819718
108.085363,1071,1050.19865,20.8013469
108.102499,1066,1053.70743,12.292575
108.119634,1041,1057.57802,-16.5780157
108.136769,1068,1061.84974,6.15025678
108.153904,1045,1066.56862,-21.5686206
108.171039,1106,1071.78866,34.2113418
108.188175,1088,1077.5735,10.4265006
